block_size,grid_scale_x,use_shared,use_unroll,register_limit,work_per_thread,stride_access,threads_per_block,gflops,msec_per_matmul,pass_fail,avg_power_watts,exec_time_sec,power_log_duration,exit_code,cuda_error_str,power_log_path
16,1.0,1,1,64,4,1,256,1253.606417,0.052278,PASS,41.833,0.325,61,0,,power_logs_all_configs/power_b16_g1.0_s1_u1_r64_w4_str1.log
16,1.0,1,1,64,4,2,256,2289.530097,0.028624,FAIL,41.782,0.311,61,1,,power_logs_all_configs/power_b16_g1.0_s1_u1_r64_w4_str2.log
16,1.0,1,1,128,1,1,256,370.113345,0.044268,PASS,41.765,0.314,61,0,,power_logs_all_configs/power_b16_g1.0_s1_u1_r128_w1_str1.log
16,1.0,1,1,128,1,2,256,674.157302,0.024303,FAIL,41.803,0.305,61,1,,power_logs_all_configs/power_b16_g1.0_s1_u1_r128_w1_str2.log
16,1.0,1,1,128,2,1,256,716.524873,0.045732,PASS,41.787,0.313,61,0,,power_logs_all_configs/power_b16_g1.0_s1_u1_r128_w2_str1.log
16,1.0,1,1,128,2,2,256,1260.173331,0.026003,FAIL,41.729,0.307,61,1,,power_logs_all_configs/power_b16_g1.0_s1_u1_r128_w2_str2.log
16,1.0,1,1,128,4,1,256,1338.818793,0.048951,PASS,41.710,0.315,61,0,,power_logs_all_configs/power_b16_g1.0_s1_u1_r128_w4_str1.log
16,1.0,1,1,128,4,2,256,2290.076407,0.028617,FAIL,41.752,0.319,61,1,,power_logs_all_configs/power_b16_g1.0_s1_u1_r128_w4_str2.log
16,1.5,0,0,32,1,1,256,642.572946,0.025497,PASS,41.898,0.304,61,0,,power_logs_all_configs/power_b16_g1.5_s0_u0_r32_w1_str1.log
16,1.5,0,0,32,1,2,256,695.148406,0.023569,FAIL,41.865,0.296,61,1,,power_logs_all_configs/power_b16_g1.5_s0_u0_r32_w1_str2.log
16,1.5,0,0,32,2,1,256,1130.604742,0.028983,PASS,41.769,0.298,61,0,,power_logs_all_configs/power_b16_g1.5_s0_u0_r32_w2_str1.log
16,1.5,0,0,32,2,2,256,2154.398658,0.015210,FAIL,41.729,0.294,61,1,,power_logs_all_configs/power_b16_g1.5_s0_u0_r32_w2_str2.log
16,1.5,0,0,32,4,1,256,1439.604048,0.045524,PASS,41.589,0.303,61,0,,power_logs_all_configs/power_b16_g1.5_s0_u0_r32_w4_str1.log
16,1.5,0,0,32,4,2,256,2670.746938,0.024538,FAIL,41.740,0.298,61,1,,power_logs_all_configs/power_b16_g1.5_s0_u0_r32_w4_str2.log
16,1.5,0,0,64,1,1,256,668.989575,0.024491,PASS,41.730,0.300,61,0,,power_logs_all_configs/power_b16_g1.5_s0_u0_r64_w1_str1.log
16,1.5,0,0,64,1,2,256,703.090658,0.023303,FAIL,41.686,0.293,61,1,,power_logs_all_configs/power_b16_g1.5_s0_u0_r64_w1_str2.log
16,1.5,0,0,64,2,1,256,1106.883402,0.029604,PASS,41.779,0.298,61,0,,power_logs_all_configs/power_b16_g1.5_s0_u0_r64_w2_str1.log
16,1.5,0,0,64,2,2,256,2154.882112,0.015206,FAIL,41.666,0.292,61,1,,power_logs_all_configs/power_b16_g1.5_s0_u0_r64_w2_str2.log
16,1.5,0,0,64,4,1,256,1368.398515,0.047892,PASS,41.671,0.313,61,0,,power_logs_all_configs/power_b16_g1.5_s0_u0_r64_w4_str1.log
16,1.5,0,0,64,4,2,256,2614.379148,0.025068,FAIL,41.703,0.306,61,1,,power_logs_all_configs/power_b16_g1.5_s0_u0_r64_w4_str2.log
16,1.5,0,0,128,1,1,256,676.437404,0.024221,PASS,41.795,0.296,61,0,,power_logs_all_configs/power_b16_g1.5_s0_u0_r128_w1_str1.log
16,1.5,0,0,128,1,2,256,702.062308,0.023337,FAIL,41.689,0.297,61,1,,power_logs_all_configs/power_b16_g1.5_s0_u0_r128_w1_str2.log
16,1.5,0,0,128,2,1,256,1106.883402,0.029604,PASS,41.611,0.297,61,0,,power_logs_all_configs/power_b16_g1.5_s0_u0_r128_w2_str1.log
16,1.5,0,0,128,2,2,256,2154.882112,0.015206,FAIL,41.542,0.301,61,1,,power_logs_all_configs/power_b16_g1.5_s0_u0_r128_w2_str2.log
16,1.5,0,0,128,4,1,256,1396.363607,0.046933,PASS,41.699,0.302,61,0,,power_logs_all_configs/power_b16_g1.5_s0_u0_r128_w4_str1.log
16,1.5,0,0,128,4,2,256,2615.091311,0.025061,FAIL,41.681,0.298,61,1,,power_logs_all_configs/power_b16_g1.5_s0_u0_r128_w4_str2.log
16,1.5,0,1,32,1,1,256,370.656370,0.044203,PASS,41.625,0.311,61,0,,power_logs_all_configs/power_b16_g1.5_s0_u1_r32_w1_str1.log
16,1.5,0,1,32,1,2,256,767.018168,0.021361,FAIL,41.663,0.297,61,1,,power_logs_all_configs/power_b16_g1.5_s0_u1_r32_w1_str2.log
16,1.5,0,1,32,2,1,256,730.546662,0.044854,PASS,41.810,0.304,61,0,,power_logs_all_configs/power_b16_g1.5_s0_u1_r32_w2_str1.log
16,1.5,0,1,32,2,2,256,1381.133567,0.023725,FAIL,41.709,0.301,61,1,,power_logs_all_configs/power_b16_g1.5_s0_u1_r32_w2_str2.log
16,1.5,0,1,32,4,1,256,1128.349852,0.058081,PASS,41.747,0.308,61,0,,power_logs_all_configs/power_b16_g1.5_s0_u1_r32_w4_str1.log
16,1.5,0,1,32,4,2,256,2243.776929,0.029208,FAIL,41.725,0.302,61,1,,power_logs_all_configs/power_b16_g1.5_s0_u1_r32_w4_str2.log
16,1.5,0,1,64,1,1,256,390.117043,0.041998,PASS,41.742,0.299,61,0,,power_logs_all_configs/power_b16_g1.5_s0_u1_r64_w1_str1.log
16,1.5,0,1,64,1,2,256,764.700310,0.021425,FAIL,41.594,0.293,61,1,,power_logs_all_configs/power_b16_g1.5_s0_u1_r64_w1_str2.log
16,1.5,0,1,64,2,1,256,738.973112,0.044343,PASS,41.615,0.308,61,0,,power_logs_all_configs/power_b16_g1.5_s0_u1_r64_w2_str1.log
16,1.5,0,1,64,2,2,256,1384.875422,0.023661,FAIL,41.848,0.296,61,1,,power_logs_all_configs/power_b16_g1.5_s0_u1_r64_w2_str2.log
16,1.5,0,1,64,4,1,256,1117.977187,0.058620,PASS,41.753,0.305,61,0,,power_logs_all_configs/power_b16_g1.5_s0_u1_r64_w4_str1.log
16,1.5,0,1,64,4,2,256,2175.391031,0.030126,FAIL,41.840,0.306,61,1,,power_logs_all_configs/power_b16_g1.5_s0_u1_r64_w4_str2.log
16,1.5,0,1,128,1,1,256,391.070571,0.041895,PASS,41.842,0.309,61,0,,power_logs_all_configs/power_b16_g1.5_s0_u1_r128_w1_str1.log
16,1.5,0,1,128,1,2,256,764.818397,0.021422,FAIL,41.659,0.304,61,1,,power_logs_all_configs/power_b16_g1.5_s0_u1_r128_w1_str2.log
16,1.5,0,1,128,2,1,256,743.609580,0.044066,PASS,41.656,0.301,61,0,,power_logs_all_configs/power_b16_g1.5_s0_u1_r128_w2_str1.log
16,1.5,0,1,128,2,2,256,1384.881636,0.023661,FAIL,41.705,0.296,61,1,,power_logs_all_configs/power_b16_g1.5_s0_u1_r128_w2_str2.log
16,1.5,0,1,128,4,1,256,1115.371160,0.058757,PASS,41.798,0.319,61,0,,power_logs_all_configs/power_b16_g1.5_s0_u1_r128_w4_str1.log
16,1.5,0,1,128,4,2,256,2183.555088,0.030013,FAIL,41.750,0.301,61,1,,power_logs_all_configs/power_b16_g1.5_s0_u1_r128_w4_str2.log
16,1.5,1,0,32,1,1,256,384.276672,0.042636,PASS,41.788,0.301,61,0,,power_logs_all_configs/power_b16_g1.5_s1_u0_r32_w1_str1.log
16,1.5,1,0,32,1,2,256,657.984915,0.024900,FAIL,41.710,0.302,61,1,,power_logs_all_configs/power_b16_g1.5_s1_u0_r32_w1_str2.log
16,1.5,1,0,32,2,1,256,1211.815159,0.027040,PASS,41.654,0.297,61,0,,power_logs_all_configs/power_b16_g1.5_s1_u0_r32_w2_str1.log
16,1.5,1,0,32,2,2,256,1671.309242,0.019606,FAIL,41.606,0.303,61,1,,power_logs_all_configs/power_b16_g1.5_s1_u0_r32_w2_str2.log
16,1.5,1,0,32,4,1,256,1476.681699,0.044381,PASS,41.752,0.313,61,0,,power_logs_all_configs/power_b16_g1.5_s1_u0_r32_w4_str1.log
16,1.5,1,0,32,4,2,256,2353.256574,0.027849,FAIL,41.647,0.298,61,1,,power_logs_all_configs/power_b16_g1.5_s1_u0_r32_w4_str2.log
16,1.5,1,0,64,1,1,256,383.785078,0.042691,PASS,41.457,0.310,61,0,,power_logs_all_configs/power_b16_g1.5_s1_u0_r64_w1_str1.log
16,1.5,1,0,64,1,2,256,669.260622,0.024481,FAIL,41.460,0.294,61,1,,power_logs_all_configs/power_b16_g1.5_s1_u0_r64_w1_str2.log
16,1.5,1,0,64,2,1,256,1169.163366,0.028027,PASS,41.405,0.297,61,0,,power_logs_all_configs/power_b16_g1.5_s1_u0_r64_w2_str1.log
16,1.5,1,0,64,2,2,256,1676.563041,0.019545,FAIL,41.547,0.292,61,1,,power_logs_all_configs/power_b16_g1.5_s1_u0_r64_w2_str2.log
16,1.5,1,0,64,4,1,256,1448.510019,0.045244,PASS,41.481,0.304,61,0,,power_logs_all_configs/power_b16_g1.5_s1_u0_r64_w4_str1.log
16,1.5,1,0,64,4,2,256,2302.158217,0.028467,FAIL,41.558,0.304,61,1,,power_logs_all_configs/power_b16_g1.5_s1_u0_r64_w4_str2.log
16,1.5,1,0,128,1,1,256,383.602979,0.042711,PASS,41.589,0.306,61,0,,power_logs_all_configs/power_b16_g1.5_s1_u0_r128_w1_str1.log
16,1.5,1,0,128,1,2,256,669.564047,0.024470,FAIL,41.641,0.303,61,1,,power_logs_all_configs/power_b16_g1.5_s1_u0_r128_w1_str2.log
16,1.5,1,0,128,2,1,256,1169.590649,0.028017,PASS,41.649,0.300,61,0,,power_logs_all_configs/power_b16_g1.5_s1_u0_r128_w2_str1.log
16,1.5,1,0,128,2,2,256,1676.270217,0.019548,FAIL,41.568,0.299,61,1,,power_logs_all_configs/power_b16_g1.5_s1_u0_r128_w2_str2.log
16,1.5,1,0,128,4,1,256,1453.554424,0.045087,PASS,41.699,0.302,61,0,,power_logs_all_configs/power_b16_g1.5_s1_u0_r128_w4_str1.log
16,1.5,1,0,128,4,2,256,2327.043672,0.028163,FAIL,41.753,0.307,61,1,,power_logs_all_configs/power_b16_g1.5_s1_u0_r128_w4_str2.log
16,1.5,1,1,32,1,1,256,354.819636,0.046176,PASS,41.758,0.304,61,0,,power_logs_all_configs/power_b16_g1.5_s1_u1_r32_w1_str1.log
16,1.5,1,1,32,1,2,256,668.523684,0.024508,FAIL,41.843,0.303,61,1,,power_logs_all_configs/power_b16_g1.5_s1_u1_r32_w1_str2.log
16,1.5,1,1,32,2,1,256,686.106324,0.047759,PASS,41.751,0.307,61,0,,power_logs_all_configs/power_b16_g1.5_s1_u1_r32_w2_str1.log
16,1.5,1,1,32,2,2,256,1200.149979,0.027303,FAIL,41.693,0.310,61,1,,power_logs_all_configs/power_b16_g1.5_s1_u1_r32_w2_str2.log
16,1.5,1,1,32,4,1,256,1154.401167,0.056771,PASS,41.557,0.317,61,0,,power_logs_all_configs/power_b16_g1.5_s1_u1_r32_w4_str1.log
16,1.5,1,1,32,4,2,256,1969.628502,0.033273,FAIL,41.574,0.300,61,1,,power_logs_all_configs/power_b16_g1.5_s1_u1_r32_w4_str2.log
16,1.5,1,1,64,1,1,256,369.230768,0.044373,PASS,41.609,0.312,61,0,,power_logs_all_configs/power_b16_g1.5_s1_u1_r64_w1_str1.log
16,1.5,1,1,64,1,2,256,674.743690,0.024282,FAIL,41.654,0.297,61,1,,power_logs_all_configs/power_b16_g1.5_s1_u1_r64_w1_str2.log
16,1.5,1,1,64,2,1,256,705.942391,0.046417,PASS,41.675,0.314,61,0,,power_logs_all_configs/power_b16_g1.5_s1_u1_r64_w2_str1.log
16,1.5,1,1,64,2,2,256,1208.459210,0.027116,FAIL,41.628,0.300,61,1,,power_logs_all_configs/power_b16_g1.5_s1_u1_r64_w2_str2.log
16,1.5,1,1,64,4,1,256,1155.519211,0.056716,PASS,41.852,0.315,61,0,,power_logs_all_configs/power_b16_g1.5_s1_u1_r64_w4_str1.log
16,1.5,1,1,64,4,2,256,1964.797312,0.033355,FAIL,41.843,0.300,61,1,,power_logs_all_configs/power_b16_g1.5_s1_u1_r64_w4_str2.log
16,1.5,1,1,128,1,1,256,370.627758,0.044206,PASS,41.790,0.303,61,0,,power_logs_all_configs/power_b16_g1.5_s1_u1_r128_w1_str1.log
16,1.5,1,1,128,1,2,256,674.820769,0.024279,FAIL,41.595,0.303,61,1,,power_logs_all_configs/power_b16_g1.5_s1_u1_r128_w1_str2.log
16,1.5,1,1,128,2,1,256,708.853281,0.046227,PASS,41.520,0.308,61,0,,power_logs_all_configs/power_b16_g1.5_s1_u1_r128_w2_str1.log
16,1.5,1,1,128,2,2,256,1208.763445,0.027109,FAIL,41.684,0.303,61,1,,power_logs_all_configs/power_b16_g1.5_s1_u1_r128_w2_str2.log
16,1.5,1,1,128,4,1,256,1122.337303,0.058392,PASS,41.614,0.312,61,0,,power_logs_all_configs/power_b16_g1.5_s1_u1_r128_w4_str1.log
16,1.5,1,1,128,4,2,256,1963.391051,0.033379,FAIL,41.785,0.306,61,1,,power_logs_all_configs/power_b16_g1.5_s1_u1_r128_w4_str2.log
16,2.0,0,0,32,1,1,256,381.948007,0.042896,PASS,41.768,0.302,61,0,,power_logs_all_configs/power_b16_g2.0_s0_u0_r32_w1_str1.log
16,2.0,0,0,32,1,2,256,587.299641,0.027897,FAIL,41.798,0.304,61,1,,power_logs_all_configs/power_b16_g2.0_s0_u0_r32_w1_str2.log
16,2.0,0,0,32,2,1,256,672.975839,0.048691,PASS,41.672,0.309,61,0,,power_logs_all_configs/power_b16_g2.0_s0_u0_r32_w2_str1.log
16,2.0,0,0,32,2,2,256,1289.975834,0.025402,FAIL,41.819,0.311,61,1,,power_logs_all_configs/power_b16_g2.0_s0_u0_r32_w2_str2.log
16,2.0,0,0,32,4,1,256,811.290452,0.080780,PASS,41.632,0.321,61,0,,power_logs_all_configs/power_b16_g2.0_s0_u0_r32_w4_str1.log
16,2.0,0,0,32,4,2,256,1562.372899,0.041946,FAIL,41.654,0.308,61,1,,power_logs_all_configs/power_b16_g2.0_s0_u0_r32_w4_str2.log
16,2.0,0,0,64,1,1,256,542.434206,0.030205,PASS,41.799,0.298,61,0,,power_logs_all_configs/power_b16_g2.0_s0_u0_r64_w1_str1.log
16,2.0,0,0,64,1,2,256,671.516535,0.024399,FAIL,41.894,0.300,61,1,,power_logs_all_configs/power_b16_g2.0_s0_u0_r64_w1_str2.log
16,2.0,0,0,64,2,1,256,659.612454,0.049678,PASS,41.982,0.353,61,0,,power_logs_all_configs/power_b16_g2.0_s0_u0_r64_w2_str1.log
16,2.0,0,0,64,2,2,256,1283.422456,0.025532,FAIL,42.009,0.304,61,1,,power_logs_all_configs/power_b16_g2.0_s0_u0_r64_w2_str2.log
16,2.0,0,0,64,4,1,256,794.110376,0.082528,PASS,41.890,0.313,61,0,,power_logs_all_configs/power_b16_g2.0_s0_u0_r64_w4_str1.log
16,2.0,0,0,64,4,2,256,1559.200885,0.042032,FAIL,41.906,0.302,61,1,,power_logs_all_configs/power_b16_g2.0_s0_u0_r64_w4_str2.log
16,2.0,0,0,128,1,1,256,543.847758,0.030126,PASS,41.933,0.300,61,0,,power_logs_all_configs/power_b16_g2.0_s0_u0_r128_w1_str1.log
16,2.0,0,0,128,1,2,256,672.660467,0.024357,FAIL,41.855,0.297,61,1,,power_logs_all_configs/power_b16_g2.0_s0_u0_r128_w1_str2.log
16,2.0,0,0,128,2,1,256,659.703134,0.049671,PASS,41.757,0.309,61,0,,power_logs_all_configs/power_b16_g2.0_s0_u0_r128_w2_str1.log
16,2.0,0,0,128,2,2,256,1283.937446,0.025521,FAIL,41.727,0.295,61,1,,power_logs_all_configs/power_b16_g2.0_s0_u0_r128_w2_str2.log
16,2.0,0,0,128,4,1,256,794.044640,0.082534,PASS,41.760,0.322,61,0,,power_logs_all_configs/power_b16_g2.0_s0_u0_r128_w4_str1.log
16,2.0,0,0,128,4,2,256,1547.139370,0.042359,FAIL,41.718,0.302,61,1,,power_logs_all_configs/power_b16_g2.0_s0_u0_r128_w4_str2.log
16,2.0,0,1,32,1,1,256,330.779995,0.049531,PASS,41.874,0.307,61,0,,power_logs_all_configs/power_b16_g2.0_s0_u1_r32_w1_str1.log
16,2.0,0,1,32,1,2,256,707.964624,0.023142,FAIL,41.829,0.296,61,1,,power_logs_all_configs/power_b16_g2.0_s0_u1_r32_w1_str2.log
16,2.0,0,1,32,2,1,256,496.303549,0.066024,PASS,41.868,0.312,61,0,,power_logs_all_configs/power_b16_g2.0_s0_u1_r32_w2_str1.log
16,2.0,0,1,32,2,2,256,947.119201,0.034598,FAIL,41.929,0.299,61,1,,power_logs_all_configs/power_b16_g2.0_s0_u1_r32_w2_str2.log
16,2.0,0,1,32,4,1,256,713.277370,0.091880,PASS,41.859,0.327,61,0,,power_logs_all_configs/power_b16_g2.0_s0_u1_r32_w4_str1.log
16,2.0,0,1,32,4,2,256,1379.607685,0.047503,FAIL,41.893,0.361,61,1,,power_logs_all_configs/power_b16_g2.0_s0_u1_r32_w4_str2.log
16,2.0,0,1,64,1,1,256,385.016462,0.042554,PASS,41.944,0.307,61,0,,power_logs_all_configs/power_b16_g2.0_s0_u1_r64_w1_str1.log
16,2.0,0,1,64,1,2,256,703.296690,0.023296,FAIL,41.857,0.302,61,1,,power_logs_all_configs/power_b16_g2.0_s0_u1_r64_w1_str2.log
16,2.0,0,1,64,2,1,256,580.902806,0.056409,PASS,41.933,0.307,61,0,,power_logs_all_configs/power_b16_g2.0_s0_u1_r64_w2_str1.log
16,2.0,0,1,64,2,2,256,955.604204,0.034290,FAIL,41.956,0.298,61,1,,power_logs_all_configs/power_b16_g2.0_s0_u1_r64_w2_str2.log
16,2.0,0,1,64,4,1,256,782.587403,0.083743,PASS,41.846,0.373,61,0,,power_logs_all_configs/power_b16_g2.0_s0_u1_r64_w4_str1.log
16,2.0,0,1,64,4,2,256,1380.004319,0.047490,FAIL,41.865,0.307,61,1,,power_logs_all_configs/power_b16_g2.0_s0_u1_r64_w4_str2.log
16,2.0,0,1,128,1,1,256,385.263681,0.042527,PASS,41.938,0.301,61,0,,power_logs_all_configs/power_b16_g2.0_s0_u1_r128_w1_str1.log
16,2.0,0,1,128,1,2,256,704.122026,0.023269,FAIL,42.036,0.298,61,1,,power_logs_all_configs/power_b16_g2.0_s0_u1_r128_w1_str2.log
16,2.0,0,1,128,2,1,256,581.536223,0.056347,PASS,41.941,0.314,61,0,,power_logs_all_configs/power_b16_g2.0_s0_u1_r128_w2_str1.log
16,2.0,0,1,128,2,2,256,956.937821,0.034243,FAIL,42.103,0.302,61,1,,power_logs_all_configs/power_b16_g2.0_s0_u1_r128_w2_str2.log
16,2.0,0,1,128,4,1,256,929.062265,0.070540,PASS,42.078,0.322,61,0,,power_logs_all_configs/power_b16_g2.0_s0_u1_r128_w4_str1.log
16,2.0,0,1,128,4,2,256,1384.082982,0.047350,FAIL,42.065,0.304,61,1,,power_logs_all_configs/power_b16_g2.0_s0_u1_r128_w4_str2.log
16,2.0,1,0,32,1,1,256,343.152786,0.047745,PASS,42.040,0.306,61,0,,power_logs_all_configs/power_b16_g2.0_s1_u0_r32_w1_str1.log
16,2.0,1,0,32,1,2,256,580.481306,0.028225,FAIL,41.969,0.295,61,1,,power_logs_all_configs/power_b16_g2.0_s1_u0_r32_w1_str2.log
16,2.0,1,0,32,2,1,256,730.814334,0.044838,PASS,41.901,0.304,61,0,,power_logs_all_configs/power_b16_g2.0_s1_u0_r32_w2_str1.log
16,2.0,1,0,32,2,2,256,1046.093516,0.031324,FAIL,42.013,0.305,61,1,,power_logs_all_configs/power_b16_g2.0_s1_u0_r32_w2_str2.log
16,2.0,1,0,32,4,1,256,846.790742,0.077393,PASS,42.005,0.314,61,0,,power_logs_all_configs/power_b16_g2.0_s1_u0_r32_w4_str1.log
16,2.0,1,0,32,4,2,256,1401.869127,0.046749,FAIL,42.016,0.305,61,1,,power_logs_all_configs/power_b16_g2.0_s1_u0_r32_w4_str2.log
16,2.0,1,0,64,1,1,256,350.161294,0.046790,PASS,41.879,0.313,61,0,,power_logs_all_configs/power_b16_g2.0_s1_u0_r64_w1_str1.log
16,2.0,1,0,64,1,2,256,588.451659,0.027843,FAIL,41.936,0.301,61,1,,power_logs_all_configs/power_b16_g2.0_s1_u0_r64_w1_str2.log
16,2.0,1,0,64,2,1,256,724.966006,0.045199,PASS,42.054,0.308,61,0,,power_logs_all_configs/power_b16_g2.0_s1_u0_r64_w2_str1.log
16,2.0,1,0,64,2,2,256,1066.429647,0.030727,FAIL,42.048,0.297,61,1,,power_logs_all_configs/power_b16_g2.0_s1_u0_r64_w2_str2.log
16,2.0,1,0,64,4,1,256,854.853015,0.076663,PASS,41.891,0.314,61,0,,power_logs_all_configs/power_b16_g2.0_s1_u0_r64_w4_str1.log
16,2.0,1,0,64,4,2,256,1366.061893,0.047974,FAIL,41.899,0.303,61,1,,power_logs_all_configs/power_b16_g2.0_s1_u0_r64_w4_str2.log
16,2.0,1,0,128,1,1,256,350.441702,0.046752,PASS,41.998,0.309,61,0,,power_logs_all_configs/power_b16_g2.0_s1_u0_r128_w1_str1.log
16,2.0,1,0,128,1,2,256,587.515274,0.027887,FAIL,41.965,0.304,61,1,,power_logs_all_configs/power_b16_g2.0_s1_u0_r128_w1_str2.log
16,2.0,1,0,128,2,1,256,724.856499,0.045206,PASS,41.835,0.303,61,0,,power_logs_all_configs/power_b16_g2.0_s1_u0_r128_w2_str1.log
16,2.0,1,0,128,2,2,256,1067.389411,0.030699,FAIL,41.940,0.300,61,1,,power_logs_all_configs/power_b16_g2.0_s1_u0_r128_w2_str2.log
16,2.0,1,0,128,4,1,256,854.853015,0.076663,PASS,41.930,0.320,61,0,,power_logs_all_configs/power_b16_g2.0_s1_u0_r128_w4_str1.log
16,2.0,1,0,128,4,2,256,1402.371558,0.046732,FAIL,41.936,0.313,61,1,,power_logs_all_configs/power_b16_g2.0_s1_u0_r128_w4_str2.log
16,2.0,1,1,32,1,1,256,330.396470,0.049589,PASS,41.886,0.308,61,0,,power_logs_all_configs/power_b16_g2.0_s1_u1_r32_w1_str1.log
16,2.0,1,1,32,1,2,256,631.080699,0.025962,FAIL,41.835,0.298,61,1,,power_logs_all_configs/power_b16_g2.0_s1_u1_r32_w1_str2.log
16,2.0,1,1,32,2,1,256,531.710490,0.061628,PASS,41.776,0.311,61,0,,power_logs_all_configs/power_b16_g2.0_s1_u1_r32_w2_str1.log
16,2.0,1,1,32,2,2,256,889.300634,0.036847,FAIL,41.881,0.308,61,1,,power_logs_all_configs/power_b16_g2.0_s1_u1_r32_w2_str2.log
16,2.0,1,1,32,4,1,256,740.369430,0.088518,PASS,41.870,0.322,61,0,,power_logs_all_configs/power_b16_g2.0_s1_u1_r32_w4_str1.log
16,2.0,1,1,32,4,2,256,1266.908666,0.051729,FAIL,41.952,0.312,61,1,,power_logs_all_configs/power_b16_g2.0_s1_u1_r32_w4_str2.log
16,2.0,1,1,64,1,1,256,359.795636,0.045537,PASS,41.919,0.308,61,0,,power_logs_all_configs/power_b16_g2.0_s1_u1_r64_w1_str1.log
16,2.0,1,1,64,1,2,256,638.043347,0.025679,FAIL,41.856,0.296,61,1,,power_logs_all_configs/power_b16_g2.0_s1_u1_r64_w1_str2.log
16,2.0,1,1,64,2,1,256,621.439655,0.052729,PASS,41.863,0.313,61,0,,power_logs_all_configs/power_b16_g2.0_s1_u1_r64_w2_str1.log
16,2.0,1,1,64,2,2,256,889.465379,0.036840,FAIL,41.838,0.309,61,1,,power_logs_all_configs/power_b16_g2.0_s1_u1_r64_w2_str2.log
16,2.0,1,1,64,4,1,256,739.314598,0.088644,PASS,41.948,0.317,61,0,,power_logs_all_configs/power_b16_g2.0_s1_u1_r64_w4_str1.log
16,2.0,1,1,64,4,2,256,1488.372093,0.044032,FAIL,41.924,0.312,61,1,,power_logs_all_configs/power_b16_g2.0_s1_u1_r64_w4_str2.log
16,2.0,1,1,128,1,1,256,361.092306,0.045373,PASS,41.868,0.306,61,0,,power_logs_all_configs/power_b16_g2.0_s1_u1_r128_w1_str1.log
16,2.0,1,1,128,1,2,256,637.876406,0.025685,FAIL,41.884,0.300,61,1,,power_logs_all_configs/power_b16_g2.0_s1_u1_r128_w1_str2.log
16,2.0,1,1,128,2,1,256,651.952459,0.050261,PASS,41.791,0.314,61,0,,power_logs_all_configs/power_b16_g2.0_s1_u1_r128_w2_str1.log
16,2.0,1,1,128,2,2,256,888.971236,0.036861,FAIL,41.740,0.300,61,1,,power_logs_all_configs/power_b16_g2.0_s1_u1_r128_w2_str2.log
16,2.0,1,1,128,4,1,256,944.045607,0.069420,PASS,41.824,0.314,61,0,,power_logs_all_configs/power_b16_g2.0_s1_u1_r128_w4_str1.log
16,2.0,1,1,128,4,2,256,1488.256757,0.044035,FAIL,41.986,0.305,61,1,,power_logs_all_configs/power_b16_g2.0_s1_u1_r128_w4_str2.log
32,1.0,0,0,32,1,1,1024,1320.718030,0.099243,PASS,42.015,0.345,61,0,,power_logs_all_configs/power_b32_g1.0_s0_u0_r32_w1_str1.log
32,1.0,0,0,32,1,2,1024,2384.944916,0.054958,FAIL,41.982,0.326,61,1,,power_logs_all_configs/power_b32_g1.0_s0_u0_r32_w1_str2.log
32,1.0,0,0,32,2,1,1024,2264.751730,0.115750,PASS,42.048,0.343,61,0,,power_logs_all_configs/power_b32_g1.0_s0_u0_r32_w2_str1.log
32,1.0,0,0,32,2,2,1024,4317.047105,0.060723,FAIL,42.006,0.320,61,1,,power_logs_all_configs/power_b32_g1.0_s0_u0_r32_w2_str2.log
32,1.0,0,0,32,4,1,1024,1707.273610,0.307091,PASS,41.937,0.411,61,0,,power_logs_all_configs/power_b32_g1.0_s0_u0_r32_w4_str1.log
32,1.0,0,0,32,4,2,1024,3352.028439,0.156409,FAIL,41.910,0.352,61,1,,power_logs_all_configs/power_b32_g1.0_s0_u0_r32_w4_str2.log
32,1.0,0,0,64,1,1,1024,1393.933793,0.094030,PASS,41.863,0.337,61,0,,power_logs_all_configs/power_b32_g1.0_s0_u0_r64_w1_str1.log
32,1.0,0,0,64,1,2,1024,2508.179948,0.052258,FAIL,41.696,0.332,61,1,,power_logs_all_configs/power_b32_g1.0_s0_u0_r64_w1_str2.log
32,1.0,0,0,64,2,1,1024,2246.348913,0.116698,PASS,41.808,0.336,61,0,,power_logs_all_configs/power_b32_g1.0_s0_u0_r64_w2_str1.log
32,1.0,0,0,64,2,2,1024,4321.419904,0.060662,FAIL,41.896,0.319,61,1,,power_logs_all_configs/power_b32_g1.0_s0_u0_r64_w2_str2.log
32,1.0,0,0,64,4,1,1024,1702.618294,0.307930,PASS,41.880,0.399,61,0,,power_logs_all_configs/power_b32_g1.0_s0_u0_r64_w4_str1.log
32,1.0,0,0,64,4,2,1024,3340.816677,0.156934,FAIL,41.923,0.351,61,1,,power_logs_all_configs/power_b32_g1.0_s0_u0_r64_w4_str2.log
32,1.0,0,0,128,1,1,1024,1378.763987,0.095065,PASS,41.865,0.335,61,0,,power_logs_all_configs/power_b32_g1.0_s0_u0_r128_w1_str1.log
32,1.0,0,0,128,1,2,1024,2483.668597,0.052774,FAIL,41.866,0.321,61,1,,power_logs_all_configs/power_b32_g1.0_s0_u0_r128_w1_str2.log
32,1.0,0,0,128,2,1,1024,2246.008060,0.116716,PASS,41.890,0.337,61,0,,power_logs_all_configs/power_b32_g1.0_s0_u0_r128_w2_str1.log
